"","x"
"4924","disagree"
"4925","discuss"
"4926","discuss"
"4927","discuss"
"4928","discuss"
"4929","discuss"
"4930","discuss"
"4931","agree"
"4932","discuss"
"4933","discuss"
"4934","agree"
"4935","discuss"
"4936","discuss"
"4937","discuss"
"4938","discuss"
"4939","disagree"
"4940","discuss"
"4941","discuss"
"4942","discuss"
"4943","discuss"
"4944","discuss"
"4945","discuss"
"4946","discuss"
"4947","discuss"
"4948","agree"
"4949","agree"
"4950","discuss"
"4951","discuss"
"4952","agree"
"4953","agree"
"4954","agree"
"4955","discuss"
"4956","discuss"
"4957","agree"
"4958","agree"
"4959","discuss"
"4960","agree"
"4961","discuss"
"4962","discuss"
"4963","discuss"
"4964","agree"
"4965","discuss"
"4966","discuss"
"4967","discuss"
"4968","discuss"
"4969","agree"
"4970","discuss"
"4971","discuss"
"4972","agree"
"4973","discuss"
"4974","discuss"
"4975","discuss"
"4976","agree"
"4977","disagree"
"4978","discuss"
"4979","discuss"
"4980","agree"
"4981","discuss"
"4982","agree"
"4983","discuss"
"4984","discuss"
"4985","discuss"
"4986","discuss"
"4987","discuss"
"4988","discuss"
"4989","discuss"
"4990","disagree"
"4991","discuss"
"4992","discuss"
"4993","discuss"
"4994","discuss"
"4995","discuss"
"4996","discuss"
"4997","agree"
"4998","agree"
"4999","discuss"
"5000","discuss"
"5001","discuss"
"5002","disagree"
"5003","discuss"
"5004","discuss"
"5005","discuss"
"5006","agree"
"5007","agree"
"5008","agree"
"5009","discuss"
"5010","agree"
"5011","discuss"
"5012","discuss"
"5013","discuss"
"5014","discuss"
"5015","agree"
"5016","discuss"
"5017","agree"
"5018","agree"
"5019","agree"
"5020","discuss"
"5021","discuss"
"5022","discuss"
"5023","disagree"
"5024","discuss"
"5025","discuss"
"5026","discuss"
"5027","discuss"
"5028","agree"
"5029","agree"
"5030","agree"
"5031","discuss"
"5032","agree"
"5033","discuss"
"5034","discuss"
"5035","agree"
"5036","discuss"
"5037","discuss"
"5038","agree"
"5039","discuss"
"5040","agree"
"5041","discuss"
"5042","agree"
"5043","discuss"
"5044","discuss"
"5045","disagree"
"5046","discuss"
"5047","discuss"
"5048","discuss"
"5049","discuss"
"5050","discuss"
"5051","agree"
"5052","discuss"
"5053","disagree"
"5054","discuss"
"5055","discuss"
"5056","discuss"
"5057","agree"
"5058","agree"
"5059","discuss"
"5060","discuss"
"5061","agree"
"5062","discuss"
"5063","agree"
"5064","discuss"
"5065","discuss"
"5066","discuss"
"5067","agree"
"5068","discuss"
"5069","discuss"
"5070","agree"
"5071","discuss"
"5072","discuss"
"5073","discuss"
"5074","agree"
"5075","discuss"
"5076","discuss"
"5077","discuss"
"5078","discuss"
"5079","discuss"
"5080","discuss"
"5081","agree"
"5082","discuss"
"5083","discuss"
"5084","discuss"
"5085","agree"
"5086","discuss"
"5087","discuss"
"5088","discuss"
"5089","discuss"
"5090","agree"
"5091","disagree"
"5092","discuss"
"5093","discuss"
"5094","agree"
"5095","discuss"
"5096","discuss"
"5097","agree"
"5098","discuss"
"5099","agree"
"5100","discuss"
"5101","discuss"
"5102","discuss"
"5103","discuss"
"5104","discuss"
"5105","agree"
"5106","agree"
"5107","discuss"
"5108","discuss"
"5109","agree"
"5110","discuss"
"5111","agree"
"5112","discuss"
"5113","agree"
"5114","agree"
"5115","discuss"
"5116","discuss"
"5117","discuss"
"5118","agree"
"5119","discuss"
"5120","agree"
"5121","discuss"
"5122","discuss"
"5123","discuss"
"5124","discuss"
"5125","discuss"
"5126","agree"
"5127","discuss"
"5128","discuss"
"5129","agree"
"5130","discuss"
"5131","discuss"
"5132","discuss"
"5133","discuss"
"5134","agree"
"5135","discuss"
"5136","discuss"
"5137","discuss"
"5138","discuss"
"5139","discuss"
"5140","discuss"
"5141","discuss"
"5142","agree"
"5143","discuss"
"5144","disagree"
"5145","agree"
"5146","discuss"
"5147","agree"
"5148","agree"
"5149","discuss"
"5150","discuss"
"5151","agree"
"5152","discuss"
"5153","agree"
"5154","discuss"
"5155","discuss"
"5156","discuss"
"5157","discuss"
"5158","discuss"
"5159","discuss"
"5160","agree"
"5161","discuss"
"5162","discuss"
"5163","agree"
"5164","agree"
"5165","agree"
"5166","agree"
"5167","discuss"
"5168","agree"
"5169","discuss"
"5170","discuss"
"5171","agree"
"5172","disagree"
"5173","discuss"
"5174","discuss"
"5175","discuss"
"5176","discuss"
"5177","discuss"
"5178","agree"
"5179","discuss"
"5180","discuss"
"5181","discuss"
"5182","discuss"
"5183","discuss"
"5184","discuss"
"5185","agree"
"5186","discuss"
"5187","discuss"
"5188","disagree"
"5189","discuss"
"5190","discuss"
"5191","agree"
"5192","discuss"
"5193","agree"
"5194","agree"
"5195","discuss"
"5196","agree"
"5197","disagree"
"5198","agree"
"5199","discuss"
"5200","discuss"
"5201","discuss"
"5202","disagree"
"5203","disagree"
"5204","discuss"
"5205","discuss"
"5206","discuss"
"5207","discuss"
"5208","disagree"
"5209","discuss"
"5210","discuss"
"5211","discuss"
"5212","discuss"
"5213","discuss"
"5214","discuss"
"5215","agree"
"5216","discuss"
"5217","discuss"
"5218","discuss"
"5219","discuss"
"5220","agree"
"5221","discuss"
"5222","agree"
"5223","discuss"
"5224","agree"
"5225","discuss"
"5226","agree"
"5227","agree"
"5228","discuss"
"5229","discuss"
"5230","discuss"
"5231","discuss"
"5232","discuss"
"5233","discuss"
"5234","discuss"
"5235","discuss"
"5236","discuss"
"5237","discuss"
"5238","discuss"
"5239","discuss"
"5240","agree"
"5241","agree"
"5242","discuss"
"5243","discuss"
"5244","disagree"
"5245","agree"
"5246","agree"
"5247","discuss"
"5248","discuss"
"5249","discuss"
"5250","disagree"
"5251","discuss"
"5252","discuss"
"5253","agree"
"5254","discuss"
"5255","discuss"
"5256","disagree"
"5257","agree"
"5258","discuss"
"5259","agree"
"5260","discuss"
"5261","discuss"
"5262","discuss"
"5263","agree"
"5264","discuss"
"5265","discuss"
"5266","discuss"
"5267","discuss"
"5268","agree"
"5269","agree"
"5270","discuss"
"5271","discuss"
"5272","discuss"
"5273","disagree"
"5274","discuss"
"5275","discuss"
"5276","discuss"
"5277","discuss"
"5278","agree"
"5279","discuss"
"5280","discuss"
"5281","agree"
"5282","discuss"
"5283","agree"
"5284","agree"
"5285","disagree"
"5286","discuss"
"5287","discuss"
"5288","agree"
"5289","agree"
"5290","agree"
"5291","disagree"
"5292","discuss"
"5293","disagree"
"5294","discuss"
"5295","discuss"
"5296","agree"
"5297","agree"
"5298","agree"
"5299","discuss"
"5300","discuss"
"5301","agree"
"5302","discuss"
"5303","discuss"
"5304","discuss"
"5305","discuss"
"5306","discuss"
"5307","discuss"
"5308","discuss"
"5309","discuss"
"5310","disagree"
"5311","agree"
"5312","discuss"
"5313","discuss"
"5314","discuss"
"5315","discuss"
"5316","discuss"
"5317","discuss"
"5318","disagree"
"5319","agree"
"5320","agree"
"5321","discuss"
"5322","discuss"
"5323","discuss"
"5324","agree"
"5325","discuss"
"5326","discuss"
"5327","discuss"
"5328","agree"
"5329","discuss"
"5330","discuss"
"5331","discuss"
"5332","disagree"
"5333","agree"
"5334","discuss"
"5335","discuss"
"5336","agree"
"5337","discuss"
"5338","discuss"
"5339","discuss"
"5340","discuss"
"5341","agree"
"5342","discuss"
"5343","discuss"
"5344","discuss"
"5345","discuss"
"5346","discuss"
"5347","agree"
"5348","discuss"
"5349","discuss"
"5350","agree"
"5351","agree"
"5352","discuss"
"5353","agree"
"5354","discuss"
"5355","discuss"
"5356","discuss"
"5357","discuss"
"5358","agree"
"5359","disagree"
"5360","discuss"
"5361","discuss"
"5362","discuss"
"5363","disagree"
"5364","agree"
"5365","discuss"
"5366","agree"
"5367","agree"
"5368","discuss"
"5369","discuss"
"5370","agree"
"5371","discuss"
"5372","agree"
"5373","agree"
"5374","discuss"
"5375","agree"
"5376","discuss"
"5377","discuss"
"5378","discuss"
"5379","discuss"
"5380","discuss"
"5381","discuss"
"5382","discuss"
"5383","discuss"
"5384","discuss"
"5385","agree"
"5386","agree"
"5387","disagree"
"5388","agree"
"5389","discuss"
"5390","discuss"
"5391","discuss"
"5392","discuss"
"5393","discuss"
"5394","discuss"
"5395","agree"
"5396","discuss"
"5397","discuss"
"5398","discuss"
"5399","agree"
"5400","discuss"
"5401","discuss"
"5402","discuss"
"5403","disagree"
"5404","discuss"
"5405","discuss"
"5406","agree"
"5407","agree"
"5408","agree"
"5409","discuss"
"5410","discuss"
"5411","discuss"
"5412","discuss"
"5413","discuss"
"5414","discuss"
"5415","discuss"
"5416","disagree"
"5417","discuss"
"5418","discuss"
"5419","discuss"
"5420","agree"
"5421","agree"
"5422","discuss"
"5423","disagree"
"5424","agree"
"5425","discuss"
"5426","discuss"
"5427","discuss"
"5428","discuss"
"5429","disagree"
"5430","agree"
"5431","discuss"
"5432","discuss"
"5433","agree"
"5434","discuss"
"5435","discuss"
"5436","discuss"
"5437","discuss"
"5438","discuss"
"5439","discuss"
"5440","agree"
"5441","disagree"
"5442","agree"
"5443","discuss"
"5444","discuss"
"5445","discuss"
"5446","discuss"
"5447","discuss"
"5448","agree"
"5449","agree"
"5450","discuss"
"5451","discuss"
"5452","discuss"
"5453","discuss"
"5454","discuss"
"5455","agree"
"5456","discuss"
"5457","discuss"
"5458","discuss"
"5459","discuss"
"5460","agree"
"5461","discuss"
"5462","discuss"
"5463","discuss"
"5464","discuss"
"5465","discuss"
"5466","discuss"
"5467","discuss"
"5468","agree"
"5469","agree"
"5470","agree"
"5471","discuss"
"5472","discuss"
"5473","discuss"
"5474","discuss"
"5475","disagree"
"5476","discuss"
"5477","agree"
"5478","discuss"
"5479","agree"
"5480","discuss"
"5481","discuss"
"5482","discuss"
"5483","discuss"
"5484","discuss"
"5485","discuss"
"5486","discuss"
"5487","discuss"
"5488","discuss"
"5489","discuss"
"5490","discuss"
"5491","agree"
"5492","discuss"
"5493","discuss"
"5494","discuss"
"5495","discuss"
"5496","discuss"
"5497","agree"
"5498","agree"
"5499","discuss"
"5500","discuss"
"5501","discuss"
"5502","discuss"
"5503","discuss"
"5504","discuss"
"5505","discuss"
"5506","discuss"
"5507","discuss"
"5508","discuss"
"5509","discuss"
"5510","discuss"
"5511","agree"
"5512","discuss"
"5513","agree"
"5514","discuss"
"5515","discuss"
"5516","discuss"
"5517","discuss"
"5518","discuss"
"5519","discuss"
"5520","discuss"
"5521","discuss"
"5522","discuss"
"5523","discuss"
"5524","disagree"
"5525","agree"
"5526","discuss"
"5527","disagree"
"5528","disagree"
"5529","discuss"
"5530","agree"
"5531","discuss"
"5532","discuss"
"5533","agree"
"5534","agree"
"5535","discuss"
"5536","discuss"
"5537","discuss"
"5538","discuss"
"5539","agree"
"5540","disagree"
"5541","discuss"
"5542","discuss"
"5543","discuss"
"5544","discuss"
"5545","discuss"
"5546","discuss"
"5547","discuss"
"5548","disagree"
"5549","agree"
"5550","agree"
"5551","discuss"
"5552","discuss"
"5553","agree"
"5554","disagree"
"5555","agree"
"5556","discuss"
"5557","discuss"
"5558","discuss"
"5559","discuss"
"5560","discuss"
"5561","discuss"
"5562","agree"
"5563","agree"
"5564","discuss"
"5565","discuss"
"5566","discuss"
"5567","agree"
"5568","disagree"
"5569","discuss"
"5570","discuss"
"5571","discuss"
"5572","agree"
"5573","discuss"
"5574","discuss"
"5575","disagree"
"5576","agree"
"5577","disagree"
"5578","disagree"
"5579","disagree"
"5580","disagree"
"5581","discuss"
"5582","agree"
"5583","agree"
"5584","discuss"
"5585","discuss"
"5586","discuss"
"5587","discuss"
"5588","agree"
"5589","discuss"
"5590","agree"
"5591","discuss"
"5592","agree"
"5593","disagree"
"5594","disagree"
"5595","agree"
"5596","disagree"
"5597","agree"
"5598","agree"
"5599","agree"
"5600","discuss"
"5601","agree"
"5602","agree"
"5603","discuss"
"5604","discuss"
"5605","disagree"
"5606","agree"
"5607","agree"
"5608","discuss"
"5609","discuss"
"5610","discuss"
"5611","discuss"
"5612","agree"
"5613","agree"
"5614","agree"
"5615","discuss"
"5616","agree"
"5617","discuss"
"5618","discuss"
"5619","discuss"
"5620","discuss"
"5621","discuss"
"5622","agree"
"5623","agree"
"5624","discuss"
"5625","discuss"
"5626","discuss"
"5627","disagree"
"5628","agree"
"5629","discuss"
"5630","discuss"
"5631","discuss"
"5632","discuss"
"5633","discuss"
"5634","discuss"
"5635","discuss"
"5636","discuss"
"5637","discuss"
"5638","discuss"
"5639","agree"
"5640","agree"
"5641","discuss"
"5642","agree"
"5643","discuss"
"5644","discuss"
"5645","agree"
"5646","agree"
"5647","discuss"
"5648","agree"
"5649","disagree"
"5650","discuss"
"5651","agree"
"5652","discuss"
"5653","agree"
"5654","discuss"
"5655","discuss"
"5656","discuss"
"5657","agree"
"5658","agree"
"5659","agree"
"5660","discuss"
"5661","discuss"
"5662","agree"
"5663","discuss"
"5664","agree"
"5665","discuss"
"5666","agree"
"5667","discuss"
"5668","agree"
"5669","discuss"
"5670","agree"
"5671","agree"
"5672","disagree"
"5673","discuss"
"5674","discuss"
"5675","discuss"
"5676","discuss"
"5677","discuss"
"5678","discuss"
"5679","agree"
"5680","discuss"
"5681","discuss"
"5682","discuss"
"5683","discuss"
"5684","discuss"
"5685","discuss"
"5686","discuss"
"5687","discuss"
"5688","discuss"
"5689","discuss"
"5690","discuss"
"5691","discuss"
"5692","discuss"
"5693","agree"
"5694","discuss"
"5695","agree"
"5696","discuss"
"5697","discuss"
"5698","discuss"
"5699","discuss"
"5700","agree"
"5701","discuss"
"5702","discuss"
"5703","agree"
"5704","discuss"
"5705","discuss"
"5706","agree"
"5707","discuss"
"5708","discuss"
"5709","discuss"
"5710","discuss"
"5711","discuss"
"5712","discuss"
"5713","discuss"
"5714","agree"
"5715","disagree"
"5716","agree"
"5717","discuss"
"5718","discuss"
"5719","agree"
"5720","discuss"
"5721","agree"
"5722","disagree"
"5723","discuss"
"5724","agree"
"5725","agree"
"5726","agree"
"5727","discuss"
"5728","discuss"
"5729","agree"
"5730","discuss"
"5731","discuss"
"5732","disagree"
"5733","agree"
"5734","discuss"
"5735","discuss"
"5736","discuss"
"5737","agree"
"5738","discuss"
"5739","agree"
"5740","discuss"
"5741","agree"
"5742","agree"
"5743","discuss"
"5744","discuss"
"5745","disagree"
"5746","disagree"
"5747","agree"
"5748","disagree"
"5749","discuss"
"5750","agree"
"5751","agree"
"5752","agree"
"5753","discuss"
"5754","agree"
"5755","discuss"
"5756","disagree"
"5757","discuss"
"5758","discuss"
"5759","agree"
"5760","discuss"
"5761","discuss"
"5762","discuss"
"5763","discuss"
"5764","discuss"
"5765","disagree"
"5766","disagree"
"5767","discuss"
"5768","discuss"
"5769","agree"
"5770","disagree"
"5771","discuss"
"5772","discuss"
"5773","disagree"
"5774","agree"
"5775","discuss"
"5776","discuss"
"5777","agree"
"5778","discuss"
"5779","discuss"
"5780","discuss"
"5781","discuss"
"5782","discuss"
"5783","discuss"
"5784","agree"
"5785","discuss"
"5786","discuss"
"5787","agree"
"5788","discuss"
"5789","discuss"
"5790","discuss"
"5791","agree"
"5792","discuss"
"5793","discuss"
"5794","discuss"
"5795","disagree"
"5796","discuss"
"5797","discuss"
"5798","discuss"
"5799","agree"
"5800","discuss"
"5801","agree"
"5802","discuss"
"5803","disagree"
"5804","agree"
"5805","discuss"
"5806","agree"
"5807","discuss"
"5808","discuss"
"5809","agree"
"5810","discuss"
"5811","discuss"
"5812","discuss"
"5813","agree"
"5814","agree"
"5815","agree"
"5816","discuss"
"5817","discuss"
"5818","discuss"
"5819","agree"
"5820","disagree"
"5821","disagree"
"5822","agree"
"5823","disagree"
"5824","discuss"
"5825","discuss"
"5826","discuss"
"5827","agree"
"5828","discuss"
"5829","discuss"
"5830","agree"
"5831","discuss"
"5832","discuss"
"5833","agree"
"5834","agree"
"5835","discuss"
"5836","discuss"
"5837","agree"
"5838","agree"
"5839","discuss"
"5840","discuss"
"5841","disagree"
"5842","discuss"
"5843","disagree"
"5844","agree"
"5845","discuss"
"5846","agree"
"5847","discuss"
"5848","discuss"
"5849","discuss"
"5850","discuss"
"5851","discuss"
"5852","discuss"
"5853","discuss"
"5854","discuss"
"5855","discuss"
"5856","discuss"
"5857","discuss"
"5858","discuss"
"5859","agree"
"5860","discuss"
"5861","disagree"
"5862","disagree"
"5863","disagree"
"5864","discuss"
"5865","agree"
"5866","disagree"
"5867","discuss"
"5868","discuss"
"5869","agree"
"5870","discuss"
"5871","discuss"
"5872","disagree"
"5873","disagree"
"5874","discuss"
"5875","discuss"
"5876","agree"
"5877","discuss"
"5878","discuss"
"5879","agree"
"5880","discuss"
"5881","discuss"
"5882","discuss"
"5883","discuss"
"5884","discuss"
"5885","discuss"
"5886","discuss"
"5887","discuss"
"5888","discuss"
"5889","agree"
"5890","discuss"
"5891","agree"
"5892","disagree"
"5893","agree"
"5894","discuss"
"5895","discuss"
"5896","discuss"
"5897","agree"
"5898","discuss"
"5899","discuss"
"5900","discuss"
"5901","agree"
"5902","agree"
"5903","discuss"
"5904","discuss"
"5905","agree"
"5906","discuss"
"5907","discuss"
"5908","disagree"
"5909","discuss"
"5910","discuss"
"5911","discuss"
"5912","discuss"
"5913","discuss"
"5914","agree"
"5915","discuss"
"5916","discuss"
"5917","discuss"
"5918","discuss"
"5919","agree"
"5920","agree"
"5921","discuss"
"5922","disagree"
"5923","discuss"
"5924","discuss"
"5925","agree"
"5926","discuss"
"5927","discuss"
"5928","discuss"
"5929","discuss"
"5930","discuss"
"5931","agree"
"5932","discuss"
"5933","discuss"
"5934","discuss"
"5935","discuss"
"5936","disagree"
"5937","discuss"
"5938","discuss"
"5939","agree"
"5940","discuss"
"5941","discuss"
"5942","agree"
"5943","agree"
"5944","discuss"
"5945","discuss"
"5946","agree"
"5947","discuss"
"5948","disagree"
"5949","agree"
"5950","agree"
"5951","discuss"
"5952","discuss"
"5953","discuss"
"5954","discuss"
"5955","discuss"
"5956","agree"
"5957","discuss"
"5958","discuss"
"5959","discuss"
"5960","discuss"
"5961","discuss"
"5962","agree"
"5963","agree"
"5964","agree"
"5965","agree"
"5966","discuss"
"5967","disagree"
"5968","discuss"
"5969","agree"
"5970","discuss"
"5971","discuss"
"5972","discuss"
"5973","discuss"
"5974","discuss"
"5975","discuss"
"5976","discuss"
"5977","discuss"
"5978","discuss"
"5979","discuss"
"5980","discuss"
"5981","discuss"
"5982","discuss"
"5983","discuss"
"5984","discuss"
"5985","disagree"
"5986","agree"
"5987","discuss"
"5988","discuss"
"5989","disagree"
"5990","discuss"
"5991","discuss"
"5992","discuss"
"5993","discuss"
"5994","discuss"
"5995","discuss"
"5996","discuss"
"5997","discuss"
"5998","discuss"
"5999","discuss"
"6000","agree"
"6001","discuss"
"6002","discuss"
"6003","discuss"
"6004","discuss"
"6005","discuss"
"6006","agree"
"6007","agree"
"6008","discuss"
"6009","agree"
"6010","agree"
"6011","agree"
"6012","disagree"
"6013","discuss"
"6014","discuss"
"6015","discuss"
"6016","agree"
"6017","agree"
"6018","discuss"
"6019","agree"
"6020","discuss"
"6021","discuss"
"6022","discuss"
"6023","discuss"
"6024","discuss"
"6025","agree"
"6026","discuss"
"6027","discuss"
"6028","discuss"
"6029","discuss"
"6030","discuss"
"6031","agree"
"6032","discuss"
"6033","discuss"
"6034","agree"
"6035","agree"
"6036","discuss"
"6037","disagree"
"6038","discuss"
"6039","discuss"
"6040","discuss"
"6041","discuss"
"6042","discuss"
"6043","agree"
"6044","discuss"
"6045","discuss"
"6046","discuss"
"6047","discuss"
"6048","discuss"
"6049","agree"
"6050","discuss"
"6051","discuss"
"6052","discuss"
"6053","discuss"
"6054","agree"
"6055","discuss"
"6056","discuss"
"6057","agree"
"6058","discuss"
"6059","agree"
"6060","discuss"
"6061","discuss"
"6062","agree"
"6063","discuss"
"6064","discuss"
"6065","agree"
"6066","discuss"
"6067","discuss"
"6068","discuss"
"6069","discuss"
"6070","discuss"
"6071","discuss"
"6072","discuss"
"6073","discuss"
"6074","discuss"
"6075","agree"
"6076","discuss"
"6077","agree"
"6078","discuss"
"6079","discuss"
"6080","discuss"
"6081","discuss"
"6082","agree"
"6083","discuss"
"6084","discuss"
"6085","discuss"
"6086","discuss"
"6087","agree"
"6088","discuss"
"6089","discuss"
"6090","agree"
"6091","discuss"
"6092","discuss"
"6093","agree"
"6094","discuss"
"6095","agree"
"6096","disagree"
"6097","discuss"
"6098","discuss"
"6099","agree"
"6100","agree"
"6101","discuss"
"6102","discuss"
"6103","discuss"
"6104","agree"
"6105","discuss"
"6106","discuss"
"6107","discuss"
"6108","disagree"
"6109","discuss"
"6110","discuss"
"6111","agree"
"6112","agree"
"6113","agree"
"6114","discuss"
"6115","discuss"
"6116","discuss"
"6117","agree"
"6118","discuss"
"6119","discuss"
"6120","discuss"
"6121","agree"
"6122","discuss"
"6123","discuss"
"6124","discuss"
"6125","discuss"
"6126","agree"
"6127","discuss"
"6128","discuss"
"6129","discuss"
"6130","discuss"
"6131","discuss"
"6132","discuss"
"6133","discuss"
"6134","discuss"
"6135","agree"
"6136","discuss"
"6137","discuss"
"6138","discuss"
"6139","discuss"
"6140","discuss"
"6141","discuss"
"6142","discuss"
"6143","agree"
"6144","agree"
"6145","agree"
"6146","discuss"
"6147","discuss"
"6148","agree"
"6149","agree"
"6150","agree"
"6151","agree"
"6152","discuss"
"6153","discuss"
"6154","discuss"
"6155","discuss"
"6156","discuss"
"6157","agree"
"6158","discuss"
"6159","agree"
"6160","agree"
"6161","discuss"
"6162","discuss"
"6163","discuss"
"6164","discuss"
"6165","discuss"
"6166","discuss"
"6167","discuss"
"6168","discuss"
"6169","disagree"
"6170","agree"
"6171","discuss"
"6172","discuss"
"6173","discuss"
"6174","discuss"
"6175","discuss"
"6176","discuss"
"6177","discuss"
"6178","disagree"
"6179","disagree"
"6180","discuss"
"6181","discuss"
"6182","discuss"
"6183","discuss"
"6184","disagree"
"6185","agree"
"6186","disagree"
"6187","discuss"
"6188","discuss"
"6189","discuss"
"6190","agree"
"6191","discuss"
"6192","discuss"
"6193","discuss"
"6194","discuss"
"6195","agree"
"6196","agree"
"6197","discuss"
"6198","discuss"
"6199","agree"
"6200","discuss"
"6201","discuss"
"6202","discuss"
"6203","discuss"
"6204","discuss"
"6205","agree"
"6206","discuss"
"6207","discuss"
"6208","disagree"
"6209","discuss"
"6210","agree"
"6211","discuss"
"6212","disagree"
"6213","discuss"
"6214","agree"
"6215","agree"
"6216","discuss"
"6217","discuss"
"6218","discuss"
"6219","discuss"
"6220","discuss"
"6221","discuss"
"6222","discuss"
"6223","discuss"
"6224","discuss"
"6225","discuss"
"6226","agree"
"6227","agree"
"6228","discuss"
"6229","discuss"
"6230","disagree"
"6231","agree"
"6232","discuss"
"6233","discuss"
"6234","discuss"
"6235","discuss"
"6236","discuss"
"6237","discuss"
"6238","discuss"
"6239","discuss"
"6240","discuss"
"6241","discuss"
"6242","agree"
"6243","discuss"
"6244","agree"
"6245","discuss"
"6246","discuss"
"6247","discuss"
"6248","disagree"
"6249","discuss"
"6250","discuss"
"6251","discuss"
"6252","disagree"
"6253","discuss"
"6254","discuss"
"6255","discuss"
"6256","agree"
"6257","discuss"
"6258","agree"
"6259","agree"
"6260","agree"
"6261","agree"
"6262","discuss"
"6263","discuss"
"6264","agree"
"6265","discuss"
"6266","agree"
"6267","agree"
"6268","discuss"
"6269","discuss"
"6270","agree"
"6271","disagree"
"6272","discuss"
"6273","disagree"
"6274","agree"
"6275","discuss"
"6276","discuss"
"6277","discuss"
"6278","discuss"
"6279","agree"
"6280","discuss"
"6281","discuss"
"6282","discuss"
"6283","discuss"
"6284","discuss"
"6285","agree"
"6286","agree"
"6287","disagree"
"6288","discuss"
"6289","discuss"
"6290","discuss"
"6291","agree"
"6292","agree"
"6293","discuss"
"6294","discuss"
"6295","discuss"
"6296","discuss"
"6297","agree"
"6298","agree"
"6299","discuss"
"6300","discuss"
"6301","agree"
"6302","discuss"
"6303","agree"
"6304","agree"
"6305","agree"
"6306","discuss"
"6307","agree"
"6308","discuss"
"6309","discuss"
"6310","discuss"
"6311","discuss"
"6312","agree"
"6313","discuss"
"6314","agree"
"6315","discuss"
"6316","disagree"
"6317","discuss"
"6318","discuss"
"6319","agree"
"6320","agree"
"6321","discuss"
"6322","discuss"
"6323","discuss"
"6324","discuss"
"6325","discuss"
"6326","discuss"
"6327","discuss"
"6328","discuss"
"6329","agree"
"6330","disagree"
"6331","discuss"
"6332","discuss"
"6333","agree"
"6334","agree"
"6335","discuss"
"6336","agree"
"6337","discuss"
"6338","discuss"
"6339","discuss"
"6340","disagree"
"6341","discuss"
"6342","disagree"
"6343","discuss"
"6344","disagree"
"6345","agree"
"6346","agree"
"6347","disagree"
"6348","discuss"
"6349","discuss"
"6350","agree"
"6351","discuss"
"6352","agree"
"6353","agree"
"6354","discuss"
"6355","discuss"
"6356","discuss"
"6357","discuss"
"6358","discuss"
"6359","discuss"
"6360","discuss"
"6361","discuss"
"6362","discuss"
"6363","agree"
"6364","discuss"
"6365","discuss"
"6366","agree"
"6367","discuss"
"6368","discuss"
"6369","discuss"
"6370","discuss"
"6371","agree"
"6372","discuss"
"6373","discuss"
"6374","discuss"
"6375","agree"
"6376","discuss"
"6377","discuss"
"6378","discuss"
"6379","discuss"
"6380","discuss"
"6381","discuss"
"6382","discuss"
"6383","discuss"
"6384","discuss"
"6385","discuss"
"6386","agree"
"6387","discuss"
"6388","agree"
"6389","agree"
"6390","discuss"
"6391","discuss"
"6392","discuss"
"6393","disagree"
"6394","disagree"
"6395","disagree"
"6396","disagree"
"6397","agree"
"6398","discuss"
"6399","agree"
"6400","discuss"
"6401","discuss"
"6402","disagree"
"6403","discuss"
"6404","discuss"
"6405","agree"
"6406","discuss"
"6407","discuss"
"6408","discuss"
"6409","agree"
"6410","discuss"
"6411","discuss"
"6412","discuss"
"6413","discuss"
"6414","agree"
"6415","discuss"
"6416","discuss"
"6417","discuss"
"6418","agree"
"6419","agree"
"6420","discuss"
"6421","discuss"
"6422","agree"
"6423","agree"
"6424","agree"
"6425","discuss"
"6426","agree"
"6427","discuss"
"6428","agree"
"6429","discuss"
"6430","discuss"
"6431","discuss"
"6432","discuss"
"6433","agree"
"6434","agree"
"6435","discuss"
"6436","discuss"
"6437","agree"
"6438","discuss"
"6439","discuss"
"6440","discuss"
"6441","discuss"
"6442","discuss"
"6443","agree"
"6444","discuss"
"6445","disagree"
"6446","discuss"
"6447","agree"
"6448","discuss"
"6449","discuss"
"6450","discuss"
"6451","discuss"
"6452","discuss"
"6453","discuss"
"6454","agree"
"6455","discuss"
"6456","discuss"
"6457","discuss"
"6458","discuss"
"6459","discuss"
"6460","discuss"
"6461","discuss"
"6462","discuss"
"6463","discuss"
"6464","discuss"
"6465","discuss"
"6466","agree"
"6467","discuss"
"6468","discuss"
"6469","discuss"
"6470","discuss"
"6471","discuss"
"6472","discuss"
"6473","discuss"
"6474","discuss"
"6475","discuss"
"6476","agree"
"6477","discuss"
"6478","discuss"
"6479","discuss"
"6480","discuss"
"6481","disagree"
"6482","agree"
"6483","discuss"
"6484","discuss"
"6485","discuss"
"6486","discuss"
"6487","discuss"
"6488","agree"
"6489","discuss"
"6490","agree"
"6491","discuss"
"6492","discuss"
"6493","agree"
"6494","discuss"
"6495","discuss"
"6496","agree"
"6497","discuss"
"6498","discuss"
"6499","disagree"
"6500","discuss"
"6501","discuss"
"6502","discuss"
"6503","agree"
"6504","agree"
"6505","discuss"
"6506","agree"
"6507","agree"
"6508","agree"
"6509","discuss"
"6510","discuss"
"6511","disagree"
"6512","discuss"
"6513","discuss"
"6514","disagree"
"6515","discuss"
"6516","discuss"
"6517","agree"
"6518","agree"
"6519","agree"
"6520","discuss"
"6521","discuss"
"6522","discuss"
"6523","discuss"
"6524","agree"
"6525","agree"
